# dataset: GeoCSV2.0
# created: 2021-07-01 14:08:58 UTC (netCDF_2_GeoCSV_3D.py)
# netCDF_file: SoCal-BergEtAl2021-UpperCrustVsandVpVs.r0.0.nc
# delimiter: |
# global_title: Southern California Bayesian model of upper crust to near-surface Vs and near-suface Vp/Vs.
# global_id: SoCal_BergEtAl2021_UpperCrustVsandVpVs
# global_data_revision: r.0.0
# global_summary: SoCal_BergEtAl2021_UpperCrustVsandVpVs is a model of Vs in the near-surface into the upper crust and Vp/Vs in the near-surface, both with defined uncertainties, determined from Bayesian joint inversion of ambient-noise Rayleigh phase velocity and ellipticity, along with the first 2s of teleseismic receiver functions.
# global_keywords: seismic, tomography, shear wave, vs, vp/vs, Bayesian
# global_Conventions: CF-1.0
# global_Metadata_Conventions: Unidata Dataset Discovery v1.0
# global_acknowledgment: Model was provided by Dr Elizabeth Berg, ; Department of Geology and Geophysics University of Utah
# global_history: 2021-07-01 14:08:58 UTC Converted to GeoCSV by netCDF_2_GeoCSV_3D.py ,V.2020.273 from SoCal-BergEtAl2021-UpperCrustVsandVpVs.r0.0.nc; 2021-06-30 19:28:56 UTC Converted to netCDF by GeoCSV_2_netCDF_3D.py v2021.088 from SoCal_BergEtAl2021_UpperCrustVsandVpVs.csv; 
# global_comment: model converted to netCDF by IRIS EMC
# global_geospatial_lat_min: 32.79999923706055
# global_geospatial_lat_max: 35.79999923706055
# global_geospatial_lat_units: degrees_north
# global_geospatial_lat_resolution: 0.05000000074505806
# global_geospatial_lon_min: -120.30000305175781
# global_geospatial_lon_max: -115.0999984741211
# global_geospatial_lon_units: degrees_east
# global_geospatial_lon_resolution: 0.05000000074505806
# global_geospatial_vertical_min: 0.0
# global_geospatial_vertical_max: 20.0
# global_geospatial_vertical_units: km
# global_geospatial_vertical_positive: down
# global_NCO: netCDF Operators version 4.7.5 (Homepage = http://nco.sf.net, Code = http://github.com/nco/nco)
# global_netcdf_file: SoCal_BergEtAl2021_UpperCrustVsandVpVs.nc
# global_reference: Berg et al. (2021)
# global_reference_pid: doi:10.1029/2021GL092626
# global_author_name: E. M. Berg
# global_author_email: eliza.m.berg@gmail.com
# global_author_institution: Department of Geology and Geophysics, University of Utah, Salt Lake City, UT
# global_author_url: https://elizaberg.com/
# global_repository_name: EMC
# global_repository_institution: IRIS DMC
# global_repository_pid: doi:10.17611/dp/emc.2021.scabergetal.1
# latitude_column: latitude
# latitude_long_name: Latitude; positive north
# latitude_units: degrees_north
# latitude_standard_name: latitude
# longitude_column: longitude
# longitude_long_name: Longitude; positive east
# longitude_units: degrees_east
# longitude_standard_name: longitude
# depth_column: depth
# depth_long_name: depth below earth surface
# depth_units: km
# depth_positive: down
# vs_column: vs
# vs_long_name: Shear Velocity
# vs_display_name: S Velocity (km/s)
# vs_units: km.s-1
# vpvs_column: vpvs
# vpvs_long_name: Vp/Vs Ratio
# vpvs_display_name: Ratio P Velocity to S Velocity (dimensionless)
# vpvs_units: count
# stdvs_column: stdvs
# stdvs_long_name: Standard Deviation Shear Velocity
# stdvs_display_name: Uncertainty Vs (km/s)
# stdvs_units: km.s-1
# stdvpvs_column: stdvpvs
# stdvpvs_long_name: Standard Deviation Ratio P Velocity to S Velocity (dimensionless)
# stdvpvs_display_name: Uncertainty Vp/Vs (dimensionless)
# stdvpvs_units: count
latitude|longitude|depth|vs|vpvs|stdvs|stdvpvs
32.95|-117.2|0.3|2.51171|1.72078|0.48953|0.11376
32.95|-117.15|0.3|2.56494|1.74066|0.48742|0.10997
32.95|-117.1|0.3|2.54778|1.73233|0.49382|0.10751
32.95|-117.05|0.3|2.72404|1.77505|0.47914|0.1074
32.95|-117.0|0.3|2.90272|1.78291|0.46755|0.10024
32.95|-116.95|0.3|3.08753|1.79254|0.45563|0.09439
32.95|-116.9|0.3|3.25903|1.78629|0.44643|0.08693
32.95|-116.85|0.3|3.29639|1.81791|0.44818|0.08487
32.95|-116.8|0.3|3.10257|1.80545|0.47594|0.09288
32.95|-116.75|0.3|2.88425|1.77112|0.49601|0.09188
32.95|-116.7|0.3|2.82468|1.77316|0.51074|0.09571
32.95|-116.65|0.3|2.67457|1.70061|0.53284|0.08597
32.95|-116.6|0.3|2.5678|1.68057|0.54625|0.08533
32.95|-116.55|0.3|2.48713|1.63813|0.55313|0.08694
32.95|-116.5|0.3|2.33795|1.61052|0.57109|0.07618
32.95|-116.45|0.3|2.19795|1.60657|0.58082|0.07165
32.95|-116.4|0.3|2.07042|1.68408|0.61009|0.07166
32.95|-116.35|0.3|1.91639|1.68585|0.62458|0.06978
32.95|-116.3|0.3|1.87328|1.70688|0.62861|0.06926
32.95|-116.25|0.3|1.66646|1.72314|0.61658|0.06533
32.95|-116.2|0.3|1.5463|1.72762|0.61668|0.06557
32.95|-116.15|0.3|1.39973|1.75755|0.62483|0.06749
32.95|-116.1|0.3|1.25829|1.76151|0.64387|0.0674
32.95|-116.05|0.3|1.22126|1.73429|0.64991|0.06503
32.95|-116.0|0.3|1.07086|1.60433|0.66252|0.05608
32.95|-115.95|0.3|1.04256|1.61078|0.67042|0.05496
32.95|-115.9|0.3|1.06204|1.60678|0.67619|0.05266
32.95|-115.85|0.3|1.09775|1.59592|0.68457|0.0489
32.95|-115.8|0.3|1.06935|1.61424|0.69844|0.04984
32.95|-115.75|0.3|1.02235|1.63631|0.71068|0.05064
32.95|-115.7|0.3|0.98193|1.76014|0.71947|0.0516
32.95|-115.65|0.3|0.97472|1.76792|0.72427|0.05068
32.95|-115.6|0.3|0.9347|1.84937|0.73032|0.05147
32.95|-115.55|0.3|0.90315|1.94073|0.73246|0.05308
32.95|-115.5|0.3|0.88896|1.97947|0.73461|0.05332
32.95|-115.45|0.3|0.87813|2.01172|0.73614|0.05355
32.95|-115.4|0.3|0.87208|2.03821|0.73614|0.05405
32.95|-115.35|0.3|0.87046|2.05402|0.73504|0.05462
32.95|-115.3|0.3|0.86835|2.06516|0.73479|0.05488
32.95|-115.25|0.3|0.88833|2.06573|0.73152|0.05785
32.95|-115.2|0.3|0.94777|2.03931|0.72578|0.05659
32.95|-115.15|0.3|nan|nan|nan|nan
32.95|-115.1|0.3|nan|nan|nan|nan
33.0|-120.3|0.3|nan|nan|nan|nan
33.0|-120.25|0.3|nan|nan|nan|nan
33.0|-120.2|0.3|nan|nan|nan|nan
33.0|-120.15|0.3|nan|nan|nan|nan
33.0|-120.1|0.3|nan|nan|nan|nan
33.0|-120.05|0.3|nan|nan|nan|nan
33.0|-120.0|0.3|nan|nan|nan|nan
33.0|-119.95|0.3|nan|nan|nan|nan
33.0|-119.9|0.3|nan|nan|nan|nan
33.0|-119.85|0.3|nan|nan|nan|nan
33.0|-119.8|0.3|nan|nan|nan|nan
33.0|-119.75|0.3|nan|nan|nan|nan
33.0|-119.7|0.3|nan|nan|nan|nan
33.0|-119.65|0.3|nan|nan|nan|nan
33.0|-119.6|0.3|nan|nan|nan|nan
33.0|-119.55|0.3|nan|nan|nan|nan
33.0|-119.5|0.3|nan|nan|nan|nan
33.0|-119.45|0.3|nan|nan|nan|nan
33.0|-119.4|0.3|nan|nan|nan|nan
33.0|-119.35|0.3|nan|nan|nan|nan
33.0|-119.3|0.3|nan|nan|nan|nan
33.0|-119.25|0.3|nan|nan|nan|nan
33.0|-119.2|0.3|nan|nan|nan|nan
33.0|-119.15|0.3|nan|nan|nan|nan
33.0|-119.1|0.3|nan|nan|nan|nan
33.0|-119.05|0.3|nan|nan|nan|nan
33.0|-119.0|0.3|nan|nan|nan|nan
33.0|-118.95|0.3|nan|nan|nan|nan
33.0|-118.9|0.3|nan|nan|nan|nan
33.0|-118.85|0.3|nan|nan|nan|nan
33.0|-118.8|0.3|nan|nan|nan|nan
33.0|-118.75|0.3|nan|nan|nan|nan
33.0|-118.7|0.3|nan|nan|nan|nan
33.0|-118.65|0.3|nan|nan|nan|nan
33.0|-118.6|0.3|nan|nan|nan|nan
33.0|-118.55|0.3|nan|nan|nan|nan
33.0|-118.5|0.3|nan|nan|nan|nan
33.0|-118.45|0.3|nan|nan|nan|nan
33.0|-118.4|0.3|nan|nan|nan|nan
33.0|-118.35|0.3|nan|nan|nan|nan
33.0|-118.3|0.3|nan|nan|nan|nan
33.0|-118.25|0.3|nan|nan|nan|nan
33.0|-118.2|0.3|nan|nan|nan|nan
33.0|-118.15|0.3|nan|nan|nan|nan
33.0|-118.1|0.3|nan|nan|nan|nan
33.0|-118.05|0.3|nan|nan|nan|nan
33.0|-118.0|0.3|nan|nan|nan|nan
33.0|-117.95|0.3|nan|nan|nan|nan
33.0|-117.9|0.3|nan|nan|nan|nan
33.0|-117.85|0.3|nan|nan|nan|nan
33.0|-117.8|0.3|nan|nan|nan|nan
33.0|-117.75|0.3|nan|nan|nan|nan
33.0|-117.7|0.3|nan|nan|nan|nan
33.0|-117.65|0.3|nan|nan|nan|nan
33.0|-117.6|0.3|nan|nan|nan|nan
33.0|-117.55|0.3|nan|nan|nan|nan
33.0|-117.5|0.3|2.20066|1.80354|0.54761|0.09682
33.0|-117.45|0.3|2.25776|1.77965|0.54044|0.09961
33.0|-117.4|0.3|2.34092|1.74318|0.52505|0.10476
33.0|-117.35|0.3|2.47695|1.6651|0.50459|0.11604
33.0|-117.3|0.3|2.47579|1.6675|0.49886|0.11677
33.0|-117.25|0.3|2.45665|1.66825|0.49771|0.11802
33.0|-117.2|0.3|2.46886|1.64753|0.49145|0.11559
33.0|-117.15|0.3|2.55826|1.69655|0.48204|0.11247
33.0|-117.1|0.3|2.68437|1.70283|0.47559|0.10947
33.0|-117.05|0.3|2.79907|1.7161|0.46888|0.10471
33.0|-117.0|0.3|2.92023|1.75415|0.46372|0.10009
33.0|-116.95|0.3|3.01983|1.77086|0.45818|0.09692
33.0|-116.9|0.3|3.19238|1.77739|0.44693|0.09209
33.0|-116.85|0.3|3.23883|1.78981|0.44705|0.08869
33.0|-116.8|0.3|2.92483|1.75858|0.4826|0.0885
33.0|-116.75|0.3|2.80023|1.74076|0.49568|0.08849
33.0|-116.7|0.3|2.67079|1.70449|0.51254|0.0855
33.0|-116.65|0.3|2.57347|1.67213|0.51286|0.08263
33.0|-116.6|0.3|2.54954|1.65816|0.50535|0.0784
33.0|-116.55|0.3|2.4662|1.62474|0.52565|0.07828
33.0|-116.5|0.3|2.34537|1.57237|0.54765|0.0747
33.0|-116.45|0.3|2.17961|1.59525|0.56514|0.06952
33.0|-116.4|0.3|1.97073|1.66919|0.60619|0.06804
33.0|-116.35|0.3|1.88743|1.70638|0.60856|0.06307
33.0|-116.3|0.3|1.78079|1.79004|0.60854|0.06533
33.0|-116.25|0.3|1.67689|1.78887|0.61133|0.06779
33.0|-116.2|0.3|1.57411|1.81328|0.60905|0.06975
33.0|-116.15|0.3|1.41097|1.82415|0.62323|0.06957
33.0|-116.1|0.3|1.17567|1.81102|0.64738|0.06905
33.0|-116.05|0.3|1.21387|1.79886|0.65408|0.0682
33.0|-116.0|0.3|1.05849|1.76124|0.67352|0.06499
33.0|-115.95|0.3|1.02886|1.64352|0.68201|0.05532
33.0|-115.9|0.3|1.05896|1.64633|0.69353|0.05323
33.0|-115.85|0.3|1.06591|1.66729|0.70247|0.05567
33.0|-115.8|0.3|1.00993|1.6721|0.7161|0.05421
33.0|-115.75|0.3|0.97393|1.77301|0.72386|0.05418
33.0|-115.7|0.3|0.98797|1.664|0.72918|0.05237
33.0|-115.65|0.3|0.93269|1.84284|0.74299|0.05341
33.0|-115.6|0.3|0.8949|1.93173|0.73802|0.05347
33.0|-115.55|0.3|0.87789|1.99161|0.73866|0.05397
33.0|-115.5|0.3|0.86049|2.05934|0.74669|0.05502
33.0|-115.45|0.3|0.86113|2.05774|0.73937|0.05449
33.0|-115.4|0.3|0.86181|2.0725|0.73754|0.05501
33.0|-115.35|0.3|0.86059|2.08316|0.73697|0.05522
33.0|-115.3|0.3|0.88252|2.07958|0.73315|0.05805
33.0|-115.25|0.3|0.94198|2.05198|0.72723|0.05677
33.0|-115.2|0.3|0.96083|2.0248|0.72109|0.05785
33.0|-115.15|0.3|nan|nan|nan|nan
33.0|-115.1|0.3|nan|nan|nan|nan
33.05|-120.3|0.3|nan|nan|nan|nan
33.05|-120.25|0.3|nan|nan|nan|nan
33.05|-120.2|0.3|nan|nan|nan|nan
33.05|-120.15|0.3|nan|nan|nan|nan
33.05|-120.1|0.3|nan|nan|nan|nan
33.05|-120.05|0.3|nan|nan|nan|nan
33.05|-120.0|0.3|nan|nan|nan|nan
33.05|-119.95|0.3|nan|nan|nan|nan
33.05|-119.9|0.3|nan|nan|nan|nan
33.05|-119.85|0.3|nan|nan|nan|nan
33.05|-119.8|0.3|nan|nan|nan|nan
33.05|-119.75|0.3|nan|nan|nan|nan
33.05|-119.7|0.3|nan|nan|nan|nan
33.05|-119.65|0.3|nan|nan|nan|nan
33.05|-119.6|0.3|nan|nan|nan|nan
33.05|-119.55|0.3|nan|nan|nan|nan
33.05|-119.5|0.3|nan|nan|nan|nan
33.05|-119.45|0.3|nan|nan|nan|nan
33.05|-119.4|0.3|nan|nan|nan|nan
33.05|-119.35|0.3|nan|nan|nan|nan
33.05|-119.3|0.3|nan|nan|nan|nan
33.05|-119.25|0.3|nan|nan|nan|nan
33.05|-119.2|0.3|nan|nan|nan|nan
33.05|-119.15|0.3|nan|nan|nan|nan
33.05|-119.1|0.3|nan|nan|nan|nan
33.05|-119.05|0.3|nan|nan|nan|nan
33.05|-119.0|0.3|nan|nan|nan|nan
33.05|-118.95|0.3|nan|nan|nan|nan
33.05|-118.9|0.3|nan|nan|nan|nan
33.05|-118.85|0.3|nan|nan|nan|nan
33.05|-118.8|0.3|nan|nan|nan|nan
33.05|-118.75|0.3|nan|nan|nan|nan
33.05|-118.7|0.3|nan|nan|nan|nan
33.05|-118.65|0.3|nan|nan|nan|nan
33.05|-118.6|0.3|nan|nan|nan|nan
33.05|-118.55|0.3|nan|nan|nan|nan
33.05|-118.5|0.3|nan|nan|nan|nan
33.05|-118.45|0.3|nan|nan|nan|nan
33.05|-118.4|0.3|nan|nan|nan|nan
33.05|-118.35|0.3|nan|nan|nan|nan
33.05|-118.3|0.3|nan|nan|nan|nan
33.05|-118.25|0.3|nan|nan|nan|nan
33.05|-118.2|0.3|nan|nan|nan|nan
33.05|-118.15|0.3|nan|nan|nan|nan
33.05|-118.1|0.3|nan|nan|nan|nan
33.05|-118.05|0.3|nan|nan|nan|nan
33.05|-118.0|0.3|nan|nan|nan|nan
33.05|-117.95|0.3|nan|nan|nan|nan
33.05|-117.9|0.3|nan|nan|nan|nan
33.05|-117.85|0.3|nan|nan|nan|nan
33.05|-117.8|0.3|nan|nan|nan|nan
33.05|-117.75|0.3|nan|nan|nan|nan
33.05|-117.7|0.3|nan|nan|nan|nan
33.05|-117.65|0.3|nan|nan|nan|nan
33.05|-117.6|0.3|nan|nan|nan|nan
33.05|-117.55|0.3|nan|nan|nan|nan
33.05|-117.5|0.3|2.11408|1.82561|0.55706|0.09352
33.05|-117.45|0.3|2.20924|1.79288|0.54688|0.09892
33.05|-117.4|0.3|2.30223|1.75624|0.54044|0.10152
33.05|-117.35|0.3|2.37066|1.71904|0.52546|0.10659
33.05|-117.3|0.3|2.49935|1.65187|0.50496|0.11607
33.05|-117.25|0.3|2.50418|1.65082|0.49763|0.11696
33.05|-117.2|0.3|2.53251|1.65266|0.49384|0.11565
33.05|-117.15|0.3|2.57808|1.65639|0.48843|0.11358
33.05|-117.1|0.3|2.64429|1.67397|0.48327|0.11086
33.05|-117.05|0.3|2.85435|1.68183|0.46107|0.10348
33.05|-117.0|0.3|2.88919|1.74306|0.46449|0.10281
33.05|-116.95|0.3|2.90588|1.74567|0.46666|0.09854
33.05|-116.9|0.3|2.99411|1.74918|0.46175|0.09405
33.05|-116.85|0.3|3.06487|1.75018|0.45877|0.09043
33.05|-116.8|0.3|2.7922|1.72044|0.48701|0.08528
33.05|-116.75|0.3|2.67476|1.70118|0.49797|0.08344
33.05|-116.7|0.3|2.49772|1.67312|0.50928|0.08148
33.05|-116.65|0.3|2.42886|1.61222|0.50894|0.07956
33.05|-116.6|0.3|2.43327|1.60122|0.51108|0.07647
33.05|-116.55|0.3|2.35369|1.61458|0.52201|0.07315
33.05|-116.5|0.3|2.28891|1.61084|0.52957|0.07026
33.05|-116.45|0.3|2.19444|1.59042|0.53795|0.06754
33.05|-116.4|0.3|1.98394|1.70001|0.55891|0.06478
33.05|-116.35|0.3|1.89885|1.77756|0.57063|0.06734
33.05|-116.3|0.3|1.67604|1.83602|0.60209|0.06944
33.05|-116.25|0.3|1.61014|1.8086|0.60807|0.07067
33.05|-116.2|0.3|1.52521|1.80409|0.61134|0.07113
33.05|-116.15|0.3|1.47264|1.84607|0.61544|0.07227
33.05|-116.1|0.3|1.27053|1.85098|0.64596|0.07235
33.05|-116.05|0.3|1.12356|1.89539|0.66364|0.07315
33.05|-116.0|0.3|1.05255|1.87017|0.68294|0.07202
33.05|-115.95|0.3|0.99328|1.79822|0.7006|0.06796
33.05|-115.9|0.3|1.0011|1.8022|0.71526|0.06691
33.05|-115.85|0.3|0.97279|1.7802|0.72189|0.06341
33.05|-115.8|0.3|0.93914|1.88461|0.72693|0.06193
33.05|-115.75|0.3|0.94469|1.81631|0.73881|0.05818
33.05|-115.7|0.3|0.92278|1.72555|0.75258|0.05688
33.05|-115.65|0.3|0.87353|1.90953|0.75335|0.0548
33.05|-115.6|0.3|0.85089|2.01841|0.75094|0.05522
33.05|-115.55|0.3|0.84344|2.07529|0.74985|0.05554
33.05|-115.5|0.3|0.84065|2.11091|0.74888|0.05592
33.05|-115.45|0.3|0.85035|2.09689|0.74061|0.05554
33.05|-115.4|0.3|0.85356|2.11709|0.73767|0.05818
33.05|-115.35|0.3|0.92269|2.07192|0.73061|0.05709
33.05|-115.3|0.3|0.9354|2.06747|0.72889|0.05701
33.05|-115.25|0.3|0.94714|2.06226|0.72734|0.05692
33.05|-115.2|0.3|0.98994|2.01578|0.7252|0.05878
33.05|-115.15|0.3|1.00154|1.99333|0.7207|0.05967
33.05|-115.1|0.3|nan|nan|nan|nan
33.1|-120.3|0.3|nan|nan|nan|nan
33.1|-120.25|0.3|nan|nan|nan|nan
33.1|-120.2|0.3|nan|nan|nan|nan
33.1|-120.15|0.3|nan|nan|nan|nan
33.1|-120.1|0.3|nan|nan|nan|nan
33.1|-120.05|0.3|nan|nan|nan|nan
33.1|-120.0|0.3|nan|nan|nan|nan
33.1|-119.95|0.3|nan|nan|nan|nan
33.1|-119.9|0.3|nan|nan|nan|nan
33.1|-119.85|0.3|nan|nan|nan|nan
33.1|-119.8|0.3|nan|nan|nan|nan
33.1|-119.75|0.3|nan|nan|nan|nan
33.1|-119.7|0.3|nan|nan|nan|nan
33.1|-119.65|0.3|nan|nan|nan|nan
33.1|-119.6|0.3|nan|nan|nan|nan
33.1|-119.55|0.3|nan|nan|nan|nan
33.1|-119.5|0.3|nan|nan|nan|nan
33.1|-119.45|0.3|nan|nan|nan|nan
33.1|-119.4|0.3|nan|nan|nan|nan
33.1|-119.35|0.3|nan|nan|nan|nan
33.1|-119.3|0.3|nan|nan|nan|nan
33.1|-119.25|0.3|nan|nan|nan|nan
33.1|-119.2|0.3|nan|nan|nan|nan
33.1|-119.15|0.3|nan|nan|nan|nan
33.1|-119.1|0.3|nan|nan|nan|nan
33.1|-119.05|0.3|nan|nan|nan|nan
33.1|-119.0|0.3|nan|nan|nan|nan
33.1|-118.95|0.3|nan|nan|nan|nan
33.1|-118.9|0.3|nan|nan|nan|nan
33.1|-118.85|0.3|nan|nan|nan|nan
33.1|-118.8|0.3|nan|nan|nan|nan
33.1|-118.75|0.3|nan|nan|nan|nan
33.1|-118.7|0.3|nan|nan|nan|nan
33.1|-118.65|0.3|nan|nan|nan|nan
33.1|-118.6|0.3|nan|nan|nan|nan
33.1|-118.55|0.3|nan|nan|nan|nan
33.1|-118.5|0.3|nan|nan|nan|nan
33.1|-118.45|0.3|nan|nan|nan|nan
33.1|-118.4|0.3|nan|nan|nan|nan
33.1|-118.35|0.3|nan|nan|nan|nan
33.1|-118.3|0.3|nan|nan|nan|nan
33.1|-118.25|0.3|nan|nan|nan|nan
33.1|-118.2|0.3|nan|nan|nan|nan
33.1|-118.15|0.3|nan|nan|nan|nan
33.1|-118.1|0.3|nan|nan|nan|nan
33.1|-118.05|0.3|nan|nan|nan|nan
33.1|-118.0|0.3|nan|nan|nan|nan
33.1|-117.95|0.3|nan|nan|nan|nan
33.1|-117.9|0.3|nan|nan|nan|nan
33.1|-117.85|0.3|nan|nan|nan|nan
33.1|-117.8|0.3|nan|nan|nan|nan
33.1|-117.75|0.3|nan|nan|nan|nan
33.1|-117.7|0.3|nan|nan|nan|nan
33.1|-117.65|0.3|nan|nan|nan|nan
33.1|-117.6|0.3|nan|nan|nan|nan
33.1|-117.55|0.3|nan|nan|nan|nan
33.1|-117.5|0.3|2.04679|1.85574|0.56984|0.08933
33.1|-117.45|0.3|2.13068|1.80386|0.55747|0.09538
33.1|-117.4|0.3|2.23638|1.76357|0.54623|0.10136
33.1|-117.35|0.3|2.30021|1.70277|0.53479|0.10809
33.1|-117.3|0.3|2.46747|1.63413|0.51239|0.11895
33.1|-117.25|0.3|2.53654|1.63238|0.50484|0.11708
33.1|-117.2|0.3|2.55279|1.63191|0.5008|0.11642
33.1|-117.15|0.3|2.59974|1.63954|0.49613|0.11421
33.1|-117.1|0.3|2.65138|1.64084|0.48418|0.11261
33.1|-117.05|0.3|2.75724|1.66914|0.47499|0.10884
33.1|-117.0|0.3|2.73769|1.69052|0.49254|0.10074
33.1|-116.95|0.3|2.66782|1.68815|0.50273|0.09271
33.1|-116.9|0.3|2.78187|1.71864|0.48735|0.08759
33.1|-116.85|0.3|2.71588|1.6928|0.48954|0.08148
33.1|-116.8|0.3|2.60722|1.68039|0.50262|0.07961
33.1|-116.75|0.3|2.49633|1.64859|0.50468|0.0754
33.1|-116.7|0.3|2.30101|1.60043|0.50215|0.06986
33.1|-116.65|0.3|2.35913|1.62247|0.48514|0.07111
33.1|-116.6|0.3|2.36173|1.6362|0.48299|0.07029
33.1|-116.55|0.3|2.35368|1.67832|0.4907|0.07065
33.1|-116.5|0.3|2.242|1.67503|0.52148|0.06831
33.1|-116.45|0.3|2.12107|1.7066|0.52104|0.06883
33.1|-116.4|0.3|2.00507|1.76394|0.54056|0.06739
33.1|-116.35|0.3|1.78986|1.79106|0.56498|0.0698
33.1|-116.3|0.3|1.63405|1.82162|0.57358|0.0709
33.1|-116.25|0.3|1.56154|1.84432|0.58634|0.07278
33.1|-116.2|0.3|1.4444|1.84821|0.60495|0.07427
33.1|-116.15|0.3|1.40906|1.89155|0.61171|0.07507
33.1|-116.1|0.3|1.38814|1.9044|0.62743|0.07571
33.1|-116.05|0.3|1.11738|1.98577|0.668|0.07849
33.1|-116.0|0.3|0.99195|1.97425|0.69609|0.07884
33.1|-115.95|0.3|0.98246|1.95373|0.70997|0.07689
33.1|-115.9|0.3|0.94254|1.89047|0.72983|0.07328
33.1|-115.85|0.3|0.91733|1.95513|0.72982|0.06767
33.1|-115.8|0.3|0.90556|1.94457|0.74236|0.0673
33.1|-115.75|0.3|0.87409|1.94466|0.75932|0.06407
33.1|-115.7|0.3|0.84793|1.99643|0.75695|0.05983
33.1|-115.65|0.3|0.81887|2.03643|0.75817|0.05706
33.1|-115.6|0.3|0.81883|2.1002|0.75439|0.05651
33.1|-115.55|0.3|0.82115|2.13814|0.75199|0.05655
33.1|-115.5|0.3|0.82988|2.15613|0.74943|0.05708
33.1|-115.45|0.3|0.85597|2.12711|0.74012|0.05823
33.1|-115.4|0.3|0.91296|2.09372|0.73288|0.05749
33.1|-115.35|0.3|0.92797|2.08641|0.73076|0.05731
33.1|-115.3|0.3|0.94163|2.07867|0.72889|0.05715
33.1|-115.25|0.3|0.95626|2.06013|0.72865|0.05854
33.1|-115.2|0.3|0.99189|2.02687|0.72586|0.05878
33.1|-115.15|0.3|1.00294|2.01763|0.72468|0.05883
33.1|-115.1|0.3|nan|nan|nan|nan
33.15|-120.3|0.3|nan|nan|nan|nan
33.15|-120.25|0.3|nan|nan|nan|nan
33.15|-120.2|0.3|nan|nan|nan|nan
33.15|-120.15|0.3|nan|nan|nan|nan
33.15|-120.1|0.3|nan|nan|nan|nan
33.15|-120.05|0.3|nan|nan|nan|nan
33.15|-120.0|0.3|nan|nan|nan|nan
33.15|-119.95|0.3|nan|nan|nan|nan
33.15|-119.9|0.3|nan|nan|nan|nan
33.15|-119.85|0.3|nan|nan|nan|nan
33.15|-119.8|0.3|nan|nan|nan|nan
33.15|-119.75|0.3|nan|nan|nan|nan
33.15|-119.7|0.3|nan|nan|nan|nan
33.15|-119.65|0.3|nan|nan|nan|nan
33.15|-119.6|0.3|nan|nan|nan|nan
33.15|-119.55|0.3|nan|nan|nan|nan
33.15|-119.5|0.3|nan|nan|nan|nan
33.15|-119.45|0.3|nan|nan|nan|nan
33.15|-119.4|0.3|nan|nan|nan|nan
33.15|-119.35|0.3|nan|nan|nan|nan
33.15|-119.3|0.3|nan|nan|nan|nan
33.15|-119.25|0.3|nan|nan|nan|nan
33.15|-119.2|0.3|nan|nan|nan|nan
33.15|-119.15|0.3|nan|nan|nan|nan
33.15|-119.1|0.3|nan|nan|nan|nan
33.15|-119.05|0.3|nan|nan|nan|nan
33.15|-119.0|0.3|nan|nan|nan|nan
33.15|-118.95|0.3|nan|nan|nan|nan
33.15|-118.9|0.3|nan|nan|nan|nan
33.15|-118.85|0.3|nan|nan|nan|nan
33.15|-118.8|0.3|nan|nan|nan|nan
33.15|-118.75|0.3|nan|nan|nan|nan
33.15|-118.7|0.3|nan|nan|nan|nan
33.15|-118.65|0.3|nan|nan|nan|nan
33.15|-118.6|0.3|nan|nan|nan|nan
33.15|-118.55|0.3|nan|nan|nan|nan
33.15|-118.5|0.3|nan|nan|nan|nan
33.15|-118.45|0.3|nan|nan|nan|nan
33.15|-118.4|0.3|nan|nan|nan|nan
33.15|-118.35|0.3|nan|nan|nan|nan
33.15|-118.3|0.3|nan|nan|nan|nan
33.15|-118.25|0.3|nan|nan|nan|nan
33.15|-118.2|0.3|nan|nan|nan|nan
33.15|-118.15|0.3|nan|nan|nan|nan
33.15|-118.1|0.3|nan|nan|nan|nan
33.15|-118.05|0.3|nan|nan|nan|nan
33.15|-118.0|0.3|nan|nan|nan|nan
33.15|-117.95|0.3|nan|nan|nan|nan
33.15|-117.9|0.3|nan|nan|nan|nan
33.15|-117.85|0.3|nan|nan|nan|nan
33.15|-117.8|0.3|nan|nan|nan|nan
33.15|-117.75|0.3|nan|nan|nan|nan
33.15|-117.7|0.3|nan|nan|nan|nan
33.15|-117.65|0.3|nan|nan|nan|nan
33.15|-117.6|0.3|nan|nan|nan|nan
33.15|-117.55|0.3|nan|nan|nan|nan
33.15|-117.5|0.3|1.87023|1.88418|0.59495|0.08377
33.15|-117.45|0.3|2.03665|1.81906|0.57717|0.08978
33.15|-117.4|0.3|2.18052|1.7721|0.55966|0.09783
33.15|-117.35|0.3|2.28118|1.70493|0.54609|0.10674
33.15|-117.3|0.3|2.44506|1.59039|0.52194|0.12108
33.15|-117.25|0.3|2.44162|1.58906|0.52019|0.12149
33.15|-117.2|0.3|2.43991|1.58498|0.51808|0.1217
33.15|-117.15|0.3|2.4869|1.57964|0.50821|0.12037
33.15|-117.1|0.3|2.61517|1.58774|0.4958|0.11444
33.15|-117.05|0.3|2.66056|1.63793|0.50379|0.11075
33.15|-117.0|0.3|2.61669|1.65758|0.51941|0.09904
33.15|-116.95|0.3|2.60446|1.67348|0.51932|0.09182
33.15|-116.9|0.3|2.65|1.69401|0.50576|0.08286
33.15|-116.85|0.3|2.52718|1.66188|0.51162|0.07726
