trace_name,mag,mag_type,src_lat,src_lon,rcv_lat,rcv_lon,depth_km,dist_km,snr_db,network,station,ps_gap,coda_slope,onset_sharp,n_rho_peaks,log_sp_amp_ratio,pre_p_energy_frac,log_peak_amp,log_p_rms,log_s_rms,log_coda_rms,reduced_amp,det,p_peak,s_peak,p_kern_mean_lag_sec,p_kern_spread_sec,p_kern_entropy,s_kern_mean_lag_sec,s_kern_spread_sec,s_kern_entropy,ps_kern_lag_ratio,mode_shape_only,name_shape_only,mode_shape_plus_kernel,name_shape_plus_kernel,mode_full_interpretable,name_full_interpretable,path_region,src_region,coda_path_residual,log_d,log_depth,snr_z,mag_pred_site,mag_resid_site,mag_pred_stratified,mag_resid_stratified,shape,strength,tax2d
B081.PB_20110319031242_EV,0.69,ml,33.4773333,-116.429,33.711167,-116.714167,7.44,37.06,21.79999987333333,PB,B081,4.505632040050063,-0.1073448370163242,0.6397523269069544,1.0,0.0261287418847733,0.0397595766252918,2.125443488770714,1.117904234551727,1.384658491004228,1.1770364684244967,3.6943489037535926,0.9999808073043824,0.9953306913375854,0.9786435961723328,0.8446369023761974,1.1303805972538066,0.7519966986234091,0.5825875859583612,0.773103978574169,0.5909942972452613,0.6897491505750946,1,standard_mid_midR,4,emergent_weak_midR,3,standard_mid_near,+30/-120,+30/-120,0.04501260454321866,1.5804687839510017,0.9263424466256551,21.79999987333333,0.8579900856452801,-0.16799008564528017,0.9085848051153146,-0.21858480511531464,multipath,weak,multipath×weak
OUR.HT_20130418035215_EV,1.8,ml,40.5905,23.8554,40.3325,23.9791,15.36,30.51,41.86666743,HT,OUR,4.130162703379224,-0.2550928708117752,0.8577552501682154,0.0,-0.0856203702285907,0.0038039888989207,4.2808675085605845,2.662347142973936,3.600011512304242,2.9308296110668333,5.765309716202991,0.9999837875366212,0.9851320385932922,0.9571123123168944,0.7060927160385935,0.8920554845737421,0.7605443405542957,0.582529195036212,0.7728031973576808,0.6114297737381346,0.8250038299564788,5,standard_mid_midR,0,standard_mid_midR,0,standard_mid_midR,+40/+20,+40/+20,-0.08905586444229127,1.4984484031739997,1.2137832993353042,41.86666743,2.83644210695846,-1.0364421069584602,2.485307361394075,-0.6853073613940748,standard,strong,standard×strong
B081.PB_20130318203822_EV,0.9,ml,33.5165,-116.435,33.711167,-116.714167,10.47,33.72,27.13333384,PB,B081,4.205256570713392,-0.2393440133228655,0.6417629218581802,1.0,-0.0497312504147594,0.0170819255005315,2.715191719302854,1.1667118762077182,1.975914133109523,1.4427126605507037,4.243079285255559,0.9997733235359192,0.9421836733818054,0.9761835932731628,0.6954714529082742,0.8737614446214469,0.7611622263403965,0.5825291950311052,0.7728031973331425,0.6114297737365473,0.8376033158444177,5,standard_mid_midR,0,standard_mid_midR,5,standard_mid_near,+30/-120,+30/-120,-0.08033377305434428,1.5405797165044544,1.0595634179012676,27.13333384,1.2218782183679004,-0.3218782183679004,0.9376005454118335,-0.03760054541183344,multipath,mid,multipath×mid
GDXB.NC_20070219174513_EV,1.44,md,38.7371667,-122.7236667,38.807968,-122.795303,1.62,10.03,27.866666793333334,NC,GDXB,1.2015018773466828,-0.3119247482953373,0.9032775692750216,0.0,0.0781142922423639,0.0065097363762374,4.209837092120838,2.7014913048893847,3.465425552137664,2.9524008433197118,5.211138025141256,0.9998581409454346,0.9943996071815492,0.9352719187736512,1.0802741402603564,1.5955307313978953,0.7025609286313813,0.5825913373841273,0.773126279107612,0.5827588299587664,0.5392995311761487,2,impulsive_fastQ_mid_near,3,impulsive_fastQ_mid_near,5,standard_mid_near,+35/-125,+35/-125,-0.06985611789763518,1.0425755124401905,0.41830129131974547,27.866666793333334,1.3871054818475133,0.05289451815248669,1.2350695282265212,0.20493047177347878,impulsive_fastQ,strong,impulsive_fastQ×strong
CRY.AZ_20160811120502_EV,2.13,ml,34.48017,-116.50967,33.5654,-116.7373,2.47,103.62,35.26666641,AZ,CRY,11.939924906132664,-0.1107002260167688,0.9657217924951728,1.0,-0.0556970951799033,0.0006529008090488,3.069194501809635,1.9525369384029567,2.269993996402542,2.2861825833162244,5.0846380897607375,0.9999957084655762,0.988100290298462,0.7547258734703064,1.0352000019902283,1.4913845176786047,0.7142419684435541,0.5825924320289528,0.7731333697706452,0.5408520647081315,0.5627824873540254,3,multipath_strong_far,1,multipath_strong_far,1,multipath_strong_far,+30/-120,+30/-120,-0.03158464431395766,2.019614715691417,0.5403294747908738,35.26666641,1.9410822584679976,0.18891774153200225,1.9114684418225394,0.2185315581774605,multipath,strong,multipath×strong
BAR.CI_20111202054720_EV,1.56,ml,32.6431667,-115.7383333,32.68005,-116.67215,7.15,87.7,9.26666673,CI,BAR,10.212765957446807,-0.1356823942976966,0.5905395776108491,1.0,0.0216144371650607,0.0509719186132866,3.5269797119393056,2.559739864866394,2.8614227053922034,2.6881314679776085,5.469979305305346,0.9999122619628906,0.9773792028427124,0.9359928965568542,0.9937328410895768,1.4027261338579768,0.7273904684320115,0.5825924324193865,0.7731333707227435,0.540852064798926,0.5862666587335525,1,standard_mid_midR,2,multipath_weak_midR,2,multipath_mid_far,+30/-120,+30/-120,-0.04460999182890196,1.9479236198317265,0.9111576087399766,9.26666673,2.0025694249985184,-0.44256942499851837,1.411933418389601,0.14806658161039898,multipath,strong,multipath×strong
CCB.AK_20110202023858_EV,0.2,ml,64.6197,-148.026,64.6453,-147.8053,17.7,10.93,19.700000126666662,AK,CCB,2.6282853566958693,-0.1720448310565008,0.6240308518297042,0.0,-0.0405259162686841,0.0203585377536174,2.4601099830140685,1.1582005078460438,1.7113895572354587,1.2204081829204625,3.4987301449637718,0.9999579191207886,0.9958404898643494,0.9886395931243896,1.0385479926093428,1.4988907859940108,0.71335005859729,0.5825919387366445,0.7731304746333104,0.5776823963530476,0.5609677577565648,0,multipath_mid_far,3,impulsive_fastQ_mid_near,3,standard_mid_near,+60/-150,+60/-150,0.06434236467710253,1.0766404436703418,1.271841606536499,19.700000126666662,-0.03788623612921099,0.237886236129211,0.19915557551621893,0.000844424483781081,emergent,weak,emergent×weak
GNW.UW_20160118132443_EV,2.0,ml,47.8167,-123.1998,47.56413,-122.82498,42.19,39.05,23.83333333333333,UW,GNW,6.90863579474343,-0.1613505843224371,0.8099388889320782,1.0,0.0452601436418061,0.006043529667335,3.381810082880078,1.8397441681624709,2.686758487436798,2.176084819285541,4.973431121093397,0.9999988079071044,0.9866480231285096,0.7035308480262756,0.9336510913965528,1.2880866960080162,0.7423359751873321,0.5825923766301362,0.7731330932342837,0.5568032079828084,0.6239936760087711,5,standard_mid_midR,1,multipath_strong_far,1,multipath_strong_far,+45/-125,+45/-125,-0.012684662841794231,1.6026025204202565,1.6353832040474985,23.83333333333333,1.7651422659133555,0.23485773408664445,2.008520610451237,-0.008520610451236976,multipath,strong,multipath×strong
DHY.AK_20120105101522_EV,1.5,ml,63.2816,-147.1575,63.0753,-147.3759,10.0,25.49,33.56666628333333,AK,DHY,4.055068836045055,-0.1831103459888062,0.9543068547176864,1.0,0.0225121566700315,0.0017018247634962,3.328519359928248,1.874276286741133,2.4879420120724838,2.0516833594113,4.734889195397515,0.999998927116394,0.992899775505066,0.98422110080719,0.9937327442366546,1.4027260663850831,0.7273904482251093,0.5825922908904131,0.7731323835340864,0.5736766399886414,0.5862665734517353,5,standard_mid_midR,3,impulsive_fastQ_mid_near,3,standard_mid_near,+60/-150,+60/-150,-0.004503534926636854,1.423081958297231,1.041392685158225,33.56666628333333,1.3038093429000297,0.1961906570999703,1.2643268090584954,0.23567319094150463,multipath,mid,multipath×mid
PFO.AZ_20171114002011_EV,2.39,ml,33.48983,-116.79983,33.6117,-116.4594,4.07,34.38,50.13333384333333,AZ,PFO,4.1301627033792245,-0.1534569708105458,0.8243094668250598,0.0,0.005103248793913,0.0066961320820363,4.387975718773587,2.984040534811429,3.58188883773394,3.212489886005672,5.924281591124621,0.9999662637710572,0.9927859902381896,0.9427514672279358,0.9937328397312852,1.4027261311295776,0.7273904682144976,0.5825923169061636,0.7731325584490709,0.5728983452913241,0.5862665432931674,5,standard_mid_midR,1,multipath_strong_far,1,multipath_strong_far,+30/-120,+30/-120,0.004189303416676199,1.5487578285737043,0.705007959333336,50.13333384333333,2.3206778391755396,0.06932216082446052,2.473488229958747,-0.08348822995874672,standard,strong,standard×strong
OMMB.NN_20141204025810_EV,0.24,md,37.63317,-118.87883,37.6131,-119.0005,6.59,10.97,11.733333269999996,NN,OMMB,1.6520650813516884,-0.2262847897744378,0.7778997297718021,1.0,0.0999196157517734,0.0293279170760483,3.3230397889517813,2.2061714194132143,2.4908290274815683,1.7889749250123792,4.363246416526493,0.999983549118042,0.9952155351638794,0.9903541803359984,1.0802741389099948,1.5955307310897244,0.7025609277163241,0.5825920596123925,0.7731308708199837,0.5776824282871452,0.5393002004104556,1,standard_mid_midR,3,impulsive_fastQ_mid_near,3,standard_mid_near,+35/-120,+35/-120,0.009859953103883518,1.0780941504064108,0.8802417758954804,11.733333269999996,0.6389040014176243,-0.3989040014176243,0.4872154906681472,-0.2472154906681472,multipath,mid,multipath×mid
UNV.AK_20171229181512_EV,2.0,ml,53.1492,-166.9212,53.8452,-166.5045,17.8,82.25,13.666666666666666,AK,UNV,10.88861076345432,-0.0346809603597756,0.555816152670508,1.0,-0.0964415992598877,0.0205694677413403,2.6355027677913907,1.604456191514213,1.9975422350577297,2.0261027664496183,4.550638674413403,0.9999984502792358,0.9764254689216614,0.8855567574501038,0.8443845382839146,1.1301098593960146,0.7519424256977656,0.5825924324191464,0.7731333707206525,0.5408520647988425,0.6899610378977077,0,multipath_mid_far,5,multipath_strong_far,4,multipath_mid_midR,+50/-170,+50/-170,0.06098452858174528,1.9203842421783575,1.2741578492636798,13.666666666666666,1.5558596570485563,0.44414034295144367,1.5172724623301983,0.4827275376698017,multipath,mid,multipath×mid
B084.PB_20120223011921_EV,1.34,ml,33.2486667,-116.4088333,33.61157,-116.45637,3.72,40.49,27.73333295333333,PB,B084,4.881101376720899,-0.2000318783407583,0.7841458587784512,1.0,-0.0496033104500108,0.0232338836739763,2.6585927391755084,1.5244717829350267,1.9420822232705368,1.5297353681833443,4.265940515943922,0.9999988079071044,0.996675968170166,0.9660427570343018,1.080274139616428,1.5955307282625495,0.7025609285913798,0.5825924323829572,0.7731333704022931,0.5484099053633581,0.5393005451281263,5,standard_mid_midR,1,multipath_strong_far,4,multipath_mid_midR,+30/-120,+30/-120,-0.05392455303962304,1.617943434828973,0.6739419986340879,27.73333295333333,1.3232129167106454,0.016787083289354632,1.162735617602216,0.17726438239778397,multipath,mid,multipath×mid
KAN08.GS_20151111012512_EV,2.5,ml,36.8758,-97.4395,37.22672,-97.970947,0.9,61.14,17.866666793333334,GS,KAN08,7.734668335419276,-0.0668945673211203,0.8407883462823151,1.0,0.0484711535563319,0.0110315683469461,3.5008751609999598,2.29493246425918,2.712826260930522,2.7368893083488888,5.287200595390029,0.9532500505447388,0.95236074924469,0.971364200115204,0.996591991154903,1.4085616312075513,0.7262345507259915,0.5825924324183978,0.7731333707136145,0.5418861340682102,0.5845847022543891,3,multipath_strong_far,1,multipath_strong_far,2,multipath_mid_far,+35/-100,+35/-100,0.049954467179893644,1.7933712489189557,0.2787536009528289,17.866666793333334,2.3628955653559904,0.13710443464400957,2.1584298730126026,0.3415701269873974,multipath,strong,multipath×strong
PRN.NN_20140422101817_EV,1.29,ml,37.2685,-115.4285,37.4065,-115.0512,0.0,36.78,28.09999974666667,NN,PRN,4.355444305381727,-0.1129956395773824,0.9613721562713184,0.0,-0.0287407078283585,0.0025354229853429,2.6533180586358056,1.548107607427671,2.0270403754563637,1.9542997866950105,4.218929783537864,0.9999994039535522,0.974538028240204,0.942306101322174,0.9995286899976707,1.414606433525583,0.7251085952044259,0.5825923911133828,0.7731330706186027,0.5691144221229261,0.5828671022086824,3,multipath_strong_far,1,multipath_strong_far,4,multipath_mid_midR,+35/-120,+35/-120,0.03989664519307326,1.5772619535858148,0.0,28.09999974666667,0.8541479786756067,0.4358520213243934,0.9144714373095209,0.3755285626904792,slow_coda,mid,slow_coda×mid
B084.PB_20150314200452_EV,0.56,ml,33.473,-116.575,33.61157,-116.45637,6.76,18.91,25.40000025333333,PB,B084,2.5531914893617023,-0.273148395265579,0.5464249248572602,1.0,0.0650359949575982,0.0116116808284167,2.466032699966578,0.9362577393553198,1.7123411481198727,0.8439952188729559,3.7427242288116176,0.9999939203262328,0.9952540397644044,0.9863654375076294,0.9394974972194018,1.2987800580405655,0.741397829711646,0.582561789671628,0.7729653822153513,0.6044607416911884,0.620078064492791,5,standard_mid_midR,3,impulsive_fastQ_mid_near,3,standard_mid_near,+30/-120,+30/-120,-0.07385876893191887,1.2990712600274095,0.8898617212581884,25.40000025333333,0.6345663621622746,-0.07456636216227452,0.6468419476929838,-0.0868419476929837,multipath,weak,multipath×weak
B204.PB_20130824114435_EV,0.6,md,46.32267,-122.38333,46.136,-122.169,12.21,26.53,19.800000506666667,PB,B204,3.604505632040052,-0.2451583545946848,0.7737897399859732,1.0,-0.0284866494437977,0.0027139715214092,2.4758246194721485,0.6937009366784006,1.583228897812876,0.9580492881827428,3.8995618694544776,0.9999985694885254,0.9841138124465942,0.9921218156814576,1.083141374860226,1.602421201190966,0.7017612089703125,0.5825924313273294,0.7731333619455752,0.5580801885370142,0.5378729359336957,5,standard_mid_midR,1,multipath_strong_far,4,multipath_mid_midR,+45/-125,+45/-125,-0.06934085640766485,1.4398062113933303,1.1209028176145273,19.800000506666667,1.2728833356739073,-0.6728833356739073,0.9050150655871756,-0.3050150655871756,multipath,weak,multipath×weak
B084.PB_20080131170420_EV,1.22,ml,33.7821667,-116.1478333,33.61157,-116.45637,4.97,34.3,30.63333257333333,PB,B084,4.20525657071339,-0.0903807946123886,0.8326755879781957,1.0,-0.0859258703507386,0.0032227584562676,2.513748436528855,1.263433183076537,1.7833749613069283,1.689048758077995,4.049042556571625,0.9999040365219116,0.9937963485717772,0.9752726554870604,0.7060927171020303,0.8920554863802908,0.7605443407763814,0.5825360615683484,0.772836623485296,0.6102308752188036,0.8250135534030328,3,multipath_strong_far,0,standard_mid_midR,5,standard_mid_near,+30/-120,+30/-120,0.06742944736540976,1.5477747053878226,0.7759743311293691,30.63333257333333,1.0318386988496833,0.1881613011503167,1.4690929772059387,-0.2490929772059387,multipath,weak,multipath×weak
TRF.AK_20120815070445_EV,1.0,ml,63.0611,-151.5415,63.4502,-150.2893,4.6,76.4,16.366667109999998,AK,TRF,9.236545682102628,-0.1432800468456831,0.7816615439478652,1.0,-0.0424403329685922,0.0213019227897032,3.1159186580725717,1.6995954920313343,2.365510328278256,1.9995646922807055,4.999012016648261,0.9999946355819702,0.9933413863182068,0.7293094992637634,1.0385832813175884,1.498941782670936,0.7133552530344557,0.5825924323784377,0.7731333704659619,0.5408520647869702,0.5609491726453921,5,standard_mid_midR,1,multipath_strong_far,1,multipath_strong_far,+60/-155,+60/-155,-0.042337012056218634,1.8887409606828927,0.7481880270062005,16.366667109999998,2.0248229693172783,-1.0248229693172783,1.2635587397313688,-0.2635587397313688,multipath,strong,multipath×strong
BAR.CI_20100412033711_EV,2.96,ml,32.5125,-115.6286667,32.68005,-116.67215,6.56,99.51,53.06666692333334,CI,BAR,11.56445556946183,-0.1651061740954218,0.804474488002031,2.0,-0.0693618814896319,0.0031569100289198,4.985822146805817,3.368446094543301,4.255097937897873,3.9923517511485858,6.9836888730449616,0.9999969005584716,0.9957180619239808,0.94479638338089,1.0385838153932645,1.4989420514984604,0.713355410942599,0.5825924324193865,0.7731333707227435,0.540852064798926,0.5609488842253769,3,multipath_strong_far,1,multipath_strong_far,1,multipath_strong_far,+30/-120,+30/-120,-0.08308766900635799,2.0022092729880145,0.8785217955012066,53.06666692333334,3.3309188188168903,-0.37091881881689037,2.9889383312969553,-0.028938331296955333,multipath,strong,multipath×strong
CAST.AK_20170303230147_EV,0.7,ml,63.4765,-151.2159,63.4188,-152.0844,10.0,43.81,11.899999936666669,AK,CAST,5.55694618272841,-0.1095990444382959,0.6897921312327449,1.0,-0.0102009472686363,0.026058568392347,2.15363011150187,1.0483532554584456,1.43482712918051,1.1589703732554717,3.7952033646800456,0.999994158744812,0.9905979037284852,0.7960548400878906,1.0802660925650742,1.5955262117839295,0.7025594388589291,0.5825924297303973,0.7731333555957667,0.5434646783631403,0.5393045599969181,1,standard_mid_midR,1,multipath_strong_far,4,multipath_mid_midR,+60/-155,+60/-155,0.030932489932862323,1.6513749439130432,1.041392685158225,11.899999936666669,0.7855263323086022,-0.0855263323086023,0.6194899989611236,0.0805100010388764,multipath,weak,multipath×weak
B084.PB_20110211124212_EV,1.45,ml,32.7456667,-115.855,33.61157,-116.45637,9.86,111.21,24.566666286666663,PB,B084,12.76595744680851,-0.1929700092331122,0.7062390132879304,1.0,0.004926850554656,0.0085391707167855,2.085927569480178,0.7432192443212927,0.9459532495276356,1.1570047931724292,4.132071410229404,0.9999997615814208,0.991581380367279,0.782175600528717,0.9394975007158678,1.2987800644143823,0.7413978302655916,0.5825924323764905,0.7731333705001227,0.5408520647871147,0.6201106782429684,5,standard_mid_midR,1,multipath_strong_far,4,multipath_mid_midR,+30/-120,+30/-120,-0.11892742550336731,2.050031562368402,1.0358298252528282,24.566666286666663,1.5238517032149372,-0.07385170321493728,1.2556870563670455,0.19431294363295448,multipath,weak,multipath×weak
BEK.NN_20131223123834_EV,1.8,md,39.95417,-120.755,39.8666,-120.359596,10.34,35.18,49.13333384333333,NN,BEK,4.655819774718398,-0.2398904487143711,0.8589281508623751,0.0,0.0349199180578142,0.0114426186047961,3.8328681086285807,2.672467124450061,3.116229200587755,2.509500398743362,5.379163943750023,0.9999816417694092,0.996822953224182,0.9572452306747437,0.9394975034238288,1.2987800693272038,0.7413978306945384,0.5825920629112108,0.7731308753337209,0.577682429303689,0.6201102831971979,5,standard_mid_midR,3,impulsive_fastQ_mid_near,3,standard_mid_near,+35/-125,+35/-125,-0.08386375504949156,1.5584685625237948,1.0546130545568877,49.13333384333333,1.5113794985200486,0.28862050147995144,1.9799420604049458,-0.17994206040494576,standard,strong,standard×strong
B093.PB_20130428174331_EV,0.8,ml,33.50733,-116.4375,33.59369,-116.7641,8.84,31.81,20.8333327,PB,B093,4.280350438047558,-0.166008702951226,0.9393511166717158,0.0,-0.0183701854760747,0.0063514545155668,2.4190660392076904,1.1500161824912507,1.6409916397387234,1.2106723963320067,3.921629708315054,0.9999643564224244,0.9771873354911804,0.8741092681884766,1.08027414080553,1.5955307310983065,0.7025609287335605,0.5825924322331234,0.7731333691493493,0.5530935138316201,0.5393005443957963,5,standard_mid_midR,1,multipath_strong_far,4,multipath_mid_midR,+30/-120,+30/-120,-0.0029000350385211537,1.5160062303860478,0.9929950984313415,20.8333327,0.9573580941782486,-0.15735809417824853,1.0324081817842292,-0.23240818178422917,standard,weak,standard×weak
P01C.TA_20070707062709_EV,1.87,md,39.304,-123.2538333,39.469,-123.3375,7.64,19.69,28.233333586666664,TA,P01C,2.853566958698372,-0.2299066606192249,0.7158125243894651,0.0,0.0456841803047339,0.0094177426344228,3.3942056069155595,2.074943570023888,2.762053843835047,2.350228989478853,4.688451323053678,0.9999821186065674,0.9919243454933168,0.9799668192863464,0.993732798750902,1.4027261156764368,0.7273904582642543,0.5825898730688115,0.7731173950186008,0.587235846965241,0.5862641082201502,5,standard_mid_midR,3,impulsive_fastQ_mid_near,3,standard_mid_near,+35/-125,+35/-125,-0.0334005060273716,1.3157604906657345,0.9365137424788933,28.233333586666664,1.4009100650766286,0.4690899349233715,1.2580999987395987,0.6119000012604014,emergent,mid,emergent×mid
B086.PB_20151129065609_EV,0.57,ml,33.68533,-116.795,33.5575,-116.531,14.05,28.3,15.766666413333336,PB,B086,3.754693366708384,-0.1560766774728111,0.6379438408130665,1.0,0.01505208853526,0.0255485612922503,2.1114267064058896,0.6741765135648816,1.1194420238251863,0.5967358005511167,3.56321314193018,0.9999996423721312,0.994376301765442,0.9882756471633912,0.835749126677496,1.1149815306556952,0.7526720215646059,0.5825687983493141,0.7730017174642453,0.6022515597614208,0.697061809283971,1,standard_mid_midR,3,impulsive_fastQ_mid_near,3,standard_mid_near,+30/-120,+30/-120,0.015227451058759778,1.4668676203541096,1.1775364999298623,15.766666413333336,0.6177432753575574,-0.0477432753575574,0.6827376620008069,-0.11273766200080693,multipath,weak,multipath×weak
B916.PB_20150805103344_EV,0.26,ml,36.107,-117.85433,36.1925,-117.6685,3.75,19.23,27.466666539999995,PB,B916,2.6282853566958693,-0.2140849374475308,0.7463505848493717,0.0,0.0402231601032268,0.0822973251820293,2.4690994300828857,1.459011419603931,1.6778509348281263,1.0836702772058544,3.7530787143213655,0.9999746084213256,0.9946094751358032,0.9902902245521544,0.8446369017210047,1.1303805961289195,0.7519966985119302,0.5824648008632889,0.7725020834255691,0.6189642421416447,0.6896037808394087,4,emergent_weak_midR,4,emergent_weak_midR,3,standard_mid_near,+35/-120,+35/-120,-0.015950217061700994,1.3059958827708047,0.6766936096248666,27.466666539999995,0.7250453651274449,-0.4650453651274449,0.9313201032454446,-0.6713201032454446,standard,weak,standard×weak
GDXB.NC_20150604014840_EV,1.18,md,38.7575,-122.72417,38.807968,-122.795303,2.05,8.34,34.60000101666667,NC,GDXB,1.2015018773466832,-0.3705234015741504,0.8721229806162444,0.0,-0.0625324419765116,0.004842639920337,4.245541921173549,3.061127665373986,3.6022868907947045,2.816624336495895,5.166707971811288,0.9996730089187622,0.9936867356300354,0.9893242716789246,0.7060927160385935,0.8920554845737421,0.7605443405542957,0.573661834867774,0.7426147201862915,0.673096786860701,0.8124454789538134,2,impulsive_fastQ_mid_near,0,standard_mid_midR,5,standard_mid_near,+35/-125,+35/-125,-0.11640829808269354,0.9703468762300933,0.4842998393467858,34.60000101666667,1.3072410960033507,-0.12724109600335076,1.2294786131716628,-0.04947861317166291,standard,strong,standard×strong
CRY.AZ_20121011110637_EV,0.67,ml,33.4461667,-116.532,33.5654,-116.7373,10.73,23.21,20.73333295333333,AZ,CRY,3.078848560700875,-0.1960666373843389,0.7952141376055248,0.0,0.0260091041000957,0.0217376199261016,2.5287495863045653,1.5287997748732662,1.9559571356220984,1.48681724910612,3.894424726760483,0.9999986886978148,0.9895861744880676,0.9801374077796936,1.0802741306079264,1.595530713173053,0.7025609273237077,0.5825924252830492,0.7731333162402715,0.5634062210646578,0.5393005430530806,5,standard_mid_midR,1,multipath_strong_far,4,multipath_mid_midR,+30/-120,+30/-120,-0.010940770271337136,1.3839947894417328,1.0692980121155293,20.73333295333333,0.6267193380584921,0.043280661941507925,0.6881470945755124,-0.018147094575512335,standard,weak,standard×weak
KAN13.GS_20150405090337_EV,1.79,ml,37.1985,-97.8855,37.012881,-97.477803,7.82,41.69,25.59999974666667,GS,KAN13,5.181476846057571,-0.1189740929073397,0.4167284889706724,2.0,-0.0748268780421276,0.002564243450888,3.1890024232061576,1.6852413888806748,2.593298308383027,2.390122948886406,4.809034318332455,0.9999996423721312,0.9840574860572816,0.982611119747162,0.706092718165467,0.8920554881868392,0.7605443409984677,0.5825821467970765,0.7730733179595342,0.5959337465751292,0.8250788201168691,0,multipath_mid_far,0,standard_mid_midR,0,standard_mid_midR,+35/-100,+35/-100,0.025068011300985182,1.6303261548039467,0.9454685851318197,25.59999974666667,1.894944934721638,-0.10494493472163802,1.9009588281719942,-0.1109588281719942,multipath,mid,multipath×mid
NV31.IM_20171219124358_EV,1.0,ml,39.0832,-118.094,38.4328,-118.1554,10.2,72.4,8.266666573333334,IM,NV31,9.236545682102628,-0.0722297202888488,0.4805189468455583,1.0,-0.0523737612346359,0.0645556182188389,1.9015638884975872,0.8695361707331335,1.2560461178245677,1.0606545275580728,3.761302454694734,0.9996973276138306,0.9712745547294616,0.9469726085662842,0.8446368661084744,1.1303805355741423,0.7519966924142455,0.5825924318588258,0.7731333680221567,0.5456225860354942,0.6897549174511227,4,emergent_weak_midR,2,multipath_weak_midR,2,multipath_mid_far,+35/-120,+35/-120,0.03255680084622886,1.8656960599160706,1.0492180226701815,8.266666573333334,1.0758337051059157,-0.0758337051059157,0.8401224883233134,0.15987751167668662,multipath,weak,multipath×weak
B082.PB_20120801081904_EV,0.36,ml,33.4886667,-116.4668333,33.598182,-116.596005,5.89,17.07,26.033334093333337,PB,B082,2.177722152690863,-0.3071120359284269,0.8358865560715403,1.0,0.1105587740210076,0.0039582409221572,2.56184306169492,1.2117909267700333,1.7534222650621938,0.949837117749292,3.794076582809653,0.9999761581420898,0.992299735546112,0.9925987720489502,0.939497501104364,1.2987800651225845,0.7413978303271411,0.5825360615676094,0.772836623481699,0.6102308752185744,0.620050676965982,2,impulsive_fastQ_mid_near,3,impulsive_fastQ_mid_near,3,standard_mid_near,+30/-120,+30/-120,-0.10079867991345781,1.256958152560932,0.8382192219076258,26.033334093333337,0.8122534729906696,-0.45225347299066965,0.6327516325861664,-0.2727516325861664,multipath,weak,multipath×weak
PPLA.AK_20111114235811_EV,1.8,ml,62.078,-151.3543,62.8962,-152.1894,75.5,100.84,12.233333586666667,AK,PPLA,13.441802252816018,-0.0778462209756833,0.9017453111600392,1.0,-0.017109811306104,0.0206643080852202,2.420466745033299,1.448911993699017,1.6929538998270603,1.560988332342705,4.424099582037707,0.9999995231628418,0.9771668314933776,0.894310474395752,0.9450763862893168,1.3090752834436303,0.740431657740663,0.5825924324193865,0.7731333707227435,0.540852064798926,0.616450099559505,3,multipath_strong_far,1,multipath_strong_far,4,multipath_mid_midR,+60/-155,+60/-155,0.0032201031522016005,2.007918390645599,1.8836614351536176,12.233333586666667,1.734183432414902,0.06581656758509813,1.682519738142175,0.11748026185782501,multipath,mid,multipath×mid
OMMB.NN_20130922035036_EV,1.4,md,37.49967,-118.41033,37.6131,-119.0005,7.64,53.64,20.73333295333333,NN,OMMB,6.458072590738423,-0.1908402625607381,0.6465488294540861,1.0,-0.0010616991817813,0.0183427296188362,2.699874178394359,1.355537775943156,1.9939662840124883,1.5444703364243872,4.429362947573921,0.999996542930603,0.992347002029419,0.9767035841941832,0.8446220634902042,1.130359709554298,0.751993977959145,0.5825923909288363,0.7731330693992754,0.5691144220646633,0.689766957450068,5,standard_mid_midR,5,multipath_strong_far,4,multipath_mid_midR,+35/-120,+35/-120,-0.06467466405941674,1.737510690673476,0.9365137424788933,20.73333295333333,1.1544037563890148,0.2455962436109851,1.0338175016937687,0.3661824983062312,multipath,mid,multipath×mid
HEL.SN_20170612120848_EV,1.3,ml,37.1099,-117.0526,36.7246,-116.9759,5.6,43.3,41.76666641333333,SN,HEL,4.956195244055069,-0.1381420447195173,0.6972533530469716,2.0,-0.0139964631428429,0.0171902113504792,2.9322669838245634,1.7851799723996202,2.249435640013365,2.0472810937578707,4.568754880177929,0.9999598264694214,0.9959352016448976,0.9800251722335817,0.8446369063073534,1.130380604003126,0.7519966992922811,0.5825906003008796,0.7731217577312314,0.5854166509247872,0.6897527161675809,5,standard_mid_midR,3,impulsive_fastQ_mid_near,3,standard_mid_near,+35/-120,+35/-120,0.003218601805597049,1.6464037262230695,0.8195439355418687,41.76666641333333,0.30237733910454523,0.9976226608954548,1.3753100027068792,-0.07531000270687915,multipath,mid,multipath×mid
